id,parent_id,subject,description,status,assign_to,report_to,date_created,date_assigned,due_date,rel_contact,rel_donation,rel_ticket_order,rel_account
277,66,pede. Nunc sed orci lobortis augue scelerisque mollis.,"Ut sagittis lobortis mauris. Suspendisse aliquet molestie tellus. Aenean egestas hendrerit neque. In ornare sagittis felis. Donec tempor, est ac mattis semper, dui lectus rutrum urna, nec",in_progress,0,1,9/24/21 12:05,12/16/21 12:22,3/15/22 6:11,2494,51,453,277
278,456,"gravida. Aliquam tincidunt, nunc ac","magnis dis parturient montes, nascetur ridiculus mus. Proin vel nisl. Quisque fringilla euismod enim. Etiam gravida molestie arcu. Sed eu nibh vulputate mauris sagittis placerat. Cras dictum ultricies ligula. Nullam",in_progress,1,3,10/11/21 11:56,9/27/21 21:01,10/11/21 8:09,5491,479,422,395
279,370,Duis sit amet,"Aliquam nisl. Nulla eu neque pellentesque massa lobortis ultrices. Vivamus rhoncus. Donec est. Nunc ullamcorper, velit in aliquet lobortis, nisi nibh lacinia orci, consectetuer euismod est",not_started,1,1,11/19/21 14:06,1/26/22 16:35,10/9/21 6:09,729,21,165,435
280,85,"diam lorem, auctor quis, tristique","cursus. Nunc mauris elit, dictum eu, eleifend nec, malesuada ut, sem. Nulla interdum. Curabitur dictum. Phasellus in felis. Nulla tempor augue ac ipsum. Phasellus vitae mauris sit amet lorem semper auctor. Mauris vel",not_started,1,1,11/4/21 8:58,9/19/21 16:45,12/17/21 12:43,6132,457,94,19
281,55,"litora torquent per conubia nostra, per inceptos hymenaeos. Mauris ut","Suspendisse eleifend. Cras sed leo. Cras vehicula aliquet libero. Integer in magna. Phasellus dolor elit, pellentesque a,",in_progress,1,1,10/12/21 23:59,1/25/22 7:43,1/28/22 20:21,559,431,260,484
282,210,"augue, eu tempor erat neque","Nullam enim. Sed nulla ante, iaculis nec, eleifend non, dapibus rutrum, justo. Praesent luctus. Curabitur egestas",not_started,1,0,10/10/21 11:20,1/2/22 15:28,12/10/21 1:35,1347,103,334,146
283,174,"et magnis dis parturient montes, nascetur","mollis vitae, posuere at, velit. Cras lorem lorem, luctus ut, pellentesque eget, dictum placerat, augue. Sed molestie. Sed id risus quis diam luctus lobortis. Class aptent taciti sociosqu ad litora torquent per conubia nostra, per inceptos hymenaeos. Mauris",in_progress,2,3,9/19/21 20:48,10/14/21 7:21,12/21/21 1:21,7302,261,379,100
284,339,"purus. Duis elementum, dui","fermentum fermentum arcu. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae Phasellus ornare. Fusce mollis. Duis sit amet diam eu dolor egestas rhoncus. Proin nisl sem, consequat",in_progress,1,1,1/20/22 15:57,12/22/21 13:24,12/12/21 6:08,3757,64,430,191
285,289,non quam. Pellentesque habitant morbi tristique senectus et,"eget, venenatis a, magna. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",in_progress,2,3,1/16/22 21:45,1/14/22 11:57,12/13/21 17:03,3312,199,376,202
286,89,a sollicitudin orci sem eget,fermentum convallis ligula. Donec luctus aliquet odio.,not_started,1,2,10/15/21 6:23,9/4/21 11:06,10/9/21 13:11,7715,447,187,301
287,132,fringilla. Donec,fames ac turpis egestas. Fusce aliquet magna a neque. Nullam ut nisi a odio semper cursus. Integer mollis. Integer tincidunt aliquam arcu. Aliquam ultrices iaculis odio. Nam interdum enim non nisi. Aenean eget metus. In nec orci. Donec nibh. Quisque nonummy ipsum,not_started,1,3,2/18/22 6:32,10/13/21 8:37,10/2/21 23:19,6918,226,479,498
288,171,sed leo. Cras vehicula aliquet libero. Integer in,"Ut tincidunt orci quis lectus. Nullam suscipit, est ac facilisis facilisis, magna tellus faucibus leo, in lobortis tellus",completed,3,0,10/17/21 9:10,10/7/21 13:18,1/19/22 5:48,1613,184,452,384
289,345,Proin,"placerat, augue. Sed molestie. Sed id risus quis diam luctus lobortis. Class aptent taciti sociosqu ad litora torquent per conubia nostra, per inceptos hymenaeos. Mauris ut quam vel sapien imperdiet",in_progress,3,0,9/8/21 20:40,10/3/21 9:29,12/23/21 2:13,2723,174,129,184
290,442,velit. Sed malesuada augue ut lacus.,"pede et risus. Quisque libero lacus, varius et, euismod et, commodo at, libero. Morbi accumsan laoreet ipsum. Curabitur consequat, lectus sit amet luctus vulputate, nisi sem semper erat, in consectetuer ipsum nunc id",in_progress,0,2,12/29/21 1:16,10/18/21 10:36,11/8/21 6:38,574,147,63,66
291,497,"magna tellus faucibus leo, in lobortis tellus justo sit","nibh lacinia orci, consectetuer euismod est arcu ac orci. Ut semper pretium neque. Morbi quis urna. Nunc quis arcu vel quam dignissim pharetra. Nam ac nulla. In tincidunt congue turpis. In condimentum. Donec at arcu. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia",in_progress,2,0,2/19/22 15:26,11/29/21 1:34,11/25/21 14:37,2715,261,77,350
292,301,eros non enim commodo,ac nulla. In tincidunt congue turpis. In condimentum. Donec at arcu. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae Donec tincidunt. Donec vitae erat vel pede blandit congue. In scelerisque scelerisque dui. Suspendisse ac metus vitae velit,not_started,2,3,2/27/22 20:57,9/10/21 21:35,10/7/21 8:50,7559,445,185,346
293,15,"lorem, eget mollis lectus pede et","consequat purus. Maecenas libero est, congue a, aliquet vel, vulputate eu, odio. Phasellus at augue id ante",in_progress,1,1,1/27/22 17:06,10/23/21 6:20,2/24/22 0:30,7703,246,300,96
294,319,et,"nibh lacinia orci, consectetuer euismod est arcu ac orci.",not_started,2,2,12/4/21 19:52,12/21/21 8:32,2/13/22 20:55,7919,158,314,339
295,299,"auctor quis, tristique ac, eleifend vitae,","aliquam eu, accumsan sed, facilisis vitae,",completed,1,2,9/28/21 22:14,9/15/21 9:21,3/26/22 23:36,2731,460,255,468
296,358,"elit,","luctus et ultrices posuere cubilia Curae Phasellus ornare. Fusce mollis. Duis sit amet diam eu dolor egestas rhoncus. Proin nisl sem, consequat nec, mollis vitae, posuere at, velit. Cras lorem lorem, luctus ut,",in_progress,0,0,11/19/21 2:47,2/2/22 4:56,12/7/21 21:34,6353,148,397,269
297,320,magna et ipsum cursus vestibulum. Mauris magna.,"est ac mattis semper, dui lectus rutrum urna, nec luctus felis purus ac tellus. Suspendisse sed dolor. Fusce mi lorem, vehicula et, rutrum eu, ultrices sit amet,",in_progress,3,2,10/29/21 11:18,2/19/22 2:15,3/9/22 4:29,4705,166,408,223
298,255,"auctor quis, tristique ac, eleifend vitae, erat. Vivamus nisi.","eleifend, nunc risus varius orci, in consequat",completed,3,2,1/5/22 23:06,11/21/21 5:16,1/20/22 17:57,2408,406,159,379
299,108,ridiculus mus. Aenean,"metus vitae velit egestas lacinia. Sed congue, elit sed consequat auctor,",not_started,2,2,12/22/21 12:28,2/11/22 1:42,2/10/22 13:21,5236,115,434,400
300,335,"auctor, velit eget laoreet posuere, enim nisl elementum purus,","eu, accumsan sed, facilisis vitae, orci. Phasellus dapibus quam quis diam. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Fusce aliquet magna a neque. Nullam ut nisi",in_progress,1,1,9/2/21 22:06,11/26/21 5:06,12/16/21 11:41,3665,231,480,449
301,437,Cum sociis natoque,"dapibus gravida. Aliquam tincidunt, nunc ac mattis ornare, lectus ante dictum mi, ac mattis velit justo nec ante. Maecenas mi felis, adipiscing fringilla, porttitor vulputate, posuere vulputate, lacus. Cras interdum. Nunc sollicitudin commodo ipsum. Suspendisse non leo. Vivamus nibh dolor,",completed,0,2,12/8/21 18:10,9/17/21 9:22,10/20/21 23:55,2295,208,292,102
302,321,ligula. Aenean euismod mauris eu,"Cras dolor dolor, tempus non, lacinia at, iaculis quis, pede. Praesent eu dui. Cum sociis natoque penatibus et magnis",in_progress,1,0,2/26/22 8:08,12/8/21 23:53,10/12/21 19:24,3001,311,8,479
303,205,"sem, consequat nec, mollis vitae, posuere at, velit.",ligula. Aenean gravida nunc sed pede. Cum sociis natoque penatibus et magnis dis parturient,in_progress,2,2,1/18/22 6:02,2/2/22 0:33,10/26/21 12:30,7855,409,83,471
304,218,Curabitur,ullamcorper,in_progress,3,3,10/2/21 14:12,2/4/22 13:13,11/4/21 1:16,2990,29,315,244
305,480,"montes, nascetur ridiculus mus. Proin vel","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Proin vel arcu eu odio",not_started,3,2,12/14/21 9:58,11/24/21 9:41,11/15/21 1:43,1853,7,206,261
306,164,"Cras dictum ultricies ligula. Nullam enim. Sed nulla ante,","eleifend egestas. Sed pharetra, felis eget varius ultrices, mauris ipsum porta elit, a feugiat tellus lorem eu metus. In lorem. Donec elementum, lorem ut aliquam iaculis, lacus pede sagittis augue, eu tempor erat neque non quam. Pellentesque habitant morbi tristique senectus et netus et malesuada fames",completed,0,0,9/23/21 18:14,12/15/21 5:14,1/19/22 11:11,1502,391,182,224
307,485,"magnis dis parturient montes, nascetur ridiculus mus. Proin vel arcu","aliquet nec, imperdiet nec, leo. Morbi neque tellus, imperdiet non, vestibulum nec, euismod in, dolor. Fusce feugiat. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Aliquam auctor, velit eget laoreet posuere, enim nisl elementum purus, accumsan interdum",not_started,2,1,1/15/22 17:19,2/23/22 8:09,12/24/21 4:43,6552,342,155,439
308,367,"mauris elit, dictum eu, eleifend","magnis dis parturient montes, nascetur ridiculus mus. Donec dignissim magna a tortor. Nunc commodo auctor velit. Aliquam nisl. Nulla eu neque pellentesque massa lobortis ultrices. Vivamus rhoncus. Donec est. Nunc ullamcorper, velit in aliquet lobortis, nisi nibh",not_started,1,2,1/26/22 17:20,10/25/21 12:00,2/18/22 19:38,599,320,413,29
309,8,ligula. Aliquam erat volutpat. Nulla dignissim. Maecenas ornare,Nulla aliquet. Proin velit. Sed malesuada augue ut,not_started,1,1,11/28/21 23:41,1/17/22 17:47,2/18/22 0:09,5303,289,347,437
310,31,Donec tincidunt. Donec vitae erat,"sit amet, faucibus ut, nulla. Cras eu tellus eu augue porttitor interdum. Sed auctor odio a purus. Duis elementum, dui quis accumsan convallis, ante lectus convallis est, vitae sodales nisi magna sed dui. Fusce aliquam, enim nec tempus",in_progress,3,0,12/22/21 14:42,11/17/21 17:02,12/12/21 8:45,3053,251,353,157
311,480,senectus et netus,ante,in_progress,2,0,12/18/21 20:33,11/6/21 2:25,3/15/22 21:34,778,458,273,118
312,261,eu sem. Pellentesque ut ipsum,nulla at sem molestie,in_progress,1,2,9/25/21 4:28,11/1/21 2:30,10/25/21 17:03,4337,292,293,168
313,34,"nisl arcu iaculis enim, sit amet ornare lectus",tellus.,completed,2,1,10/6/21 1:34,11/5/21 1:16,10/14/21 22:12,5197,51,117,394
314,479,imperdiet ornare. In faucibus. Morbi vehicula. Pellentesque tincidunt,"nonummy ac, feugiat non, lobortis quis, pede. Suspendisse dui. Fusce diam nunc, ullamcorper eu, euismod ac, fermentum",not_started,1,1,2/16/22 13:59,1/18/22 14:30,12/14/21 8:11,7182,106,94,251
315,54,"non, feugiat nec, diam. Duis","justo nec ante. Maecenas mi felis, adipiscing",completed,3,2,10/29/21 19:39,9/14/21 13:35,11/2/21 20:08,6428,122,102,30
316,56,neque non,interdum feugiat. Sed nec metus facilisis lorem tristique aliquet. Phasellus fermentum convallis ligula. Donec luctus aliquet odio.,not_started,1,1,12/19/21 11:09,2/22/22 5:33,10/27/21 17:11,6690,229,195,237
317,177,tristique aliquet. Phasellus fermentum convallis,mollis.,in_progress,2,0,1/8/22 6:33,9/13/21 15:10,3/20/22 7:50,6980,284,171,305
318,226,"malesuada id, erat. Etiam vestibulum massa rutrum magna.","risus a ultricies adipiscing, enim mi tempor lorem, eget mollis lectus pede et risus. Quisque libero lacus, varius et, euismod et, commodo at, libero. Morbi",completed,2,1,10/5/21 20:22,9/10/21 10:45,2/10/22 10:49,7277,480,445,402
319,123,"gravida mauris ut mi. Duis risus odio, auctor vitae,",lorem ac risus. Morbi metus.,in_progress,2,2,2/24/22 8:52,2/24/22 11:59,2/16/22 6:54,2666,492,341,104
320,59,"a, dui. Cras pellentesque. Sed dictum.","velit. Sed malesuada augue ut lacus. Nulla tincidunt, neque vitae semper egestas, urna justo faucibus lectus, a sollicitudin orci sem eget massa. Suspendisse eleifend. Cras sed leo. Cras vehicula aliquet libero. Integer in magna. Phasellus dolor elit, pellentesque a, facilisis non, bibendum sed, est. Nunc laoreet lectus",not_started,2,0,11/25/21 7:21,11/23/21 0:05,1/31/22 2:23,5269,198,5,10
321,2,"elementum at, egestas a, scelerisque","risus. Duis a mi fringilla mi lacinia mattis. Integer eu lacus. Quisque imperdiet, erat nonummy ultricies ornare, elit elit fermentum risus, at fringilla purus mauris a nunc. In at pede. Cras vulputate velit eu sem. Pellentesque ut ipsum ac mi eleifend egestas. Sed pharetra, felis eget",completed,1,2,1/4/22 14:52,1/30/22 23:40,12/31/21 12:34,1363,154,309,294
322,390,quis urna. Nunc quis,"metus. Aenean sed pede nec ante blandit viverra. Donec tempus, lorem fringilla ornare placerat, orci lacus vestibulum lorem, sit amet ultricies sem magna nec quam. Curabitur vel lectus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",completed,2,2,12/27/21 16:10,12/13/21 11:44,10/7/21 1:08,4914,412,497,419
323,218,nonummy. Fusce fermentum,"fringilla, porttitor vulputate, posuere vulputate, lacus. Cras interdum. Nunc sollicitudin commodo ipsum. Suspendisse non leo. Vivamus nibh dolor, nonummy ac, feugiat non, lobortis quis, pede. Suspendisse dui.",not_started,3,2,1/14/22 5:57,11/8/21 7:10,2/13/22 20:38,5183,423,80,358
324,128,"mi. Aliquam gravida mauris ut mi. Duis risus odio, auctor","ornare, lectus ante dictum mi, ac mattis velit justo nec ante. Maecenas mi felis, adipiscing fringilla, porttitor vulputate, posuere vulputate, lacus. Cras interdum. Nunc sollicitudin commodo ipsum. Suspendisse non leo.",completed,3,2,11/16/21 1:27,1/4/22 3:57,3/17/22 19:00,2187,18,89,123
325,422,odio tristique pharetra. Quisque ac libero,"Quisque porttitor eros nec tellus. Nunc lectus pede, ultrices a,",not_started,2,2,1/30/22 14:52,1/4/22 16:10,1/29/22 15:41,5618,6,167,207
326,320,,"vitae erat vel pede blandit congue. In scelerisque scelerisque dui. Suspendisse ac metus vitae velit egestas lacinia. Sed congue, elit sed consequat auctor, nunc nulla vulputate dui, nec tempus mauris",not_started,0,2,9/11/21 11:30,10/14/21 11:48,2/6/22 11:52,3996,231,228,399
327,487,nec ante. Maecenas,"at, iaculis quis, pede. Praesent eu dui. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Aenean eget magna. Suspendisse tristique neque venenatis lacus. Etiam bibendum fermentum metus. Aenean sed pede nec ante blandit viverra. Donec tempus, lorem fringilla ornare",completed,2,2,10/9/21 21:59,1/29/22 7:51,3/14/22 4:41,5420,269,103,450
328,208,"enim, condimentum eget,","Sed malesuada augue ut lacus. Nulla tincidunt, neque vitae semper egestas, urna justo faucibus lectus, a sollicitudin orci sem eget massa. Suspendisse eleifend. Cras sed leo. Cras vehicula aliquet libero. Integer in",not_started,2,2,11/5/21 21:13,9/7/21 5:39,2/25/22 14:06,2261,10,215,287
329,382,sit amet lorem semper auctor. Mauris,ultrices posuere cubilia Curae Donec tincidunt. Donec vitae erat vel pede blandit congue. In scelerisque scelerisque dui. Suspendisse ac,in_progress,1,1,1/6/22 20:33,12/19/21 13:30,11/15/21 21:31,5918,175,455,23
330,385,Donec egestas. Duis ac arcu. Nunc,"pede. Nunc sed orci lobortis augue scelerisque mollis. Phasellus libero mauris, aliquam eu, accumsan sed, facilisis vitae, orci. Phasellus dapibus quam quis diam. Pellentesque habitant morbi tristique senectus et netus et",in_progress,3,2,1/15/22 19:22,10/9/21 9:55,12/19/21 12:02,7721,5,208,371
331,390,"sed, hendrerit a, arcu. Sed et","ante, iaculis nec, eleifend non, dapibus rutrum, justo. Praesent luctus. Curabitur egestas nunc sed libero. Proin sed turpis nec",completed,1,1,12/22/21 10:14,9/13/21 9:55,3/19/22 6:36,1756,317,94,89
332,158,"risus odio, auctor vitae, aliquet nec, imperdiet","Donec tincidunt. Donec vitae erat vel pede blandit congue. In scelerisque scelerisque dui. Suspendisse ac metus vitae velit egestas lacinia. Sed congue, elit sed consequat auctor, nunc",in_progress,3,1,2/11/22 14:43,12/18/21 9:43,1/12/22 18:30,2516,399,339,372
333,16,Nulla facilisi.,"id risus quis diam luctus lobortis. Class aptent taciti sociosqu ad litora torquent per conubia nostra, per inceptos hymenaeos. Mauris ut quam vel sapien imperdiet ornare. In faucibus. Morbi vehicula. Pellentesque tincidunt tempus risus. Donec egestas. Duis ac arcu. Nunc mauris. Morbi non sapien molestie orci",in_progress,3,0,10/16/21 22:44,10/25/21 13:51,2/2/22 16:22,1657,413,322,25
334,72,"Integer sem elit, pharetra ut, pharetra sed,",consequat,completed,2,1,1/9/22 3:13,12/19/21 23:15,2/1/22 15:11,4014,67,444,285
335,12,"quam, elementum at, egestas a, scelerisque sed, sapien. Nunc","tellus. Phasellus elit pede, malesuada vel, venenatis vel, faucibus id, libero. Donec consectetuer mauris id sapien. Cras dolor dolor, tempus non, lacinia at, iaculis quis, pede. Praesent eu dui. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Aenean eget magna. Suspendisse",in_progress,3,1,10/15/21 9:41,12/9/21 0:29,2/9/22 9:28,3244,174,230,2
336,230,,"interdum ligula eu enim. Etiam imperdiet dictum magna. Ut tincidunt orci quis lectus. Nullam suscipit, est ac facilisis",not_started,2,1,1/24/22 22:06,2/11/22 4:36,3/10/22 7:49,2736,62,95,304
337,39,risus. Nunc ac sem,"parturient montes, nascetur ridiculus mus. Aenean eget magna. Suspendisse tristique neque venenatis lacus. Etiam bibendum fermentum metus. Aenean sed pede nec ante blandit viverra. Donec tempus,",in_progress,3,3,2/25/22 16:40,2/20/22 13:56,10/30/21 14:29,6030,78,201,398
338,451,vehicula. Pellentesque tincidunt tempus risus.,"Nunc lectus pede, ultrices a, auctor non, feugiat nec, diam. Duis mi enim, condimentum eget, volutpat ornare, facilisis eget, ipsum. Donec sollicitudin adipiscing ligula. Aenean gravida nunc sed pede.",not_started,1,1,12/12/21 15:45,11/6/21 5:33,3/14/22 3:05,280,116,447,341
339,163,Integer tincidunt aliquam arcu.,"ridiculus mus. Donec dignissim magna a tortor. Nunc commodo auctor velit. Aliquam nisl. Nulla eu neque pellentesque massa lobortis ultrices. Vivamus rhoncus. Donec est. Nunc ullamcorper, velit in aliquet lobortis, nisi nibh",in_progress,1,1,9/19/21 22:12,11/29/21 8:06,10/7/21 17:44,445,262,47,20
340,470,lectus pede,"tristique aliquet. Phasellus fermentum convallis ligula. Donec luctus aliquet odio. Etiam ligula tortor, dictum eu, placerat eget, venenatis a,",in_progress,1,3,10/13/21 21:59,9/11/21 5:24,2/17/22 9:04,2858,296,75,7
341,213,Aliquam fringilla cursus purus. Nullam scelerisque neque sed sem,"aliquet. Proin velit. Sed malesuada augue ut lacus. Nulla tincidunt, neque vitae semper egestas, urna justo faucibus lectus, a sollicitudin orci sem eget massa. Suspendisse eleifend. Cras sed leo. Cras vehicula aliquet libero. Integer in magna. Phasellus dolor elit, pellentesque a, facilisis non, bibendum sed, est. Nunc laoreet",not_started,1,1,2/22/22 10:57,11/8/21 17:33,2/21/22 4:40,3821,207,162,269
342,25,varius. Nam porttitor scelerisque neque. Nullam nisl.,"lectus. Nullam suscipit, est ac facilisis facilisis, magna tellus faucibus leo, in lobortis tellus justo sit amet nulla.",in_progress,1,1,12/7/21 10:08,11/19/21 14:26,11/13/21 15:12,1297,404,66,460
343,144,dictum. Proin eget odio. Aliquam vulputate ullamcorper magna.,"Ut sagittis lobortis mauris. Suspendisse aliquet molestie tellus. Aenean egestas hendrerit neque. In ornare sagittis felis. Donec tempor, est ac mattis semper, dui lectus rutrum urna, nec",completed,2,2,11/3/21 16:07,2/11/22 9:05,10/3/21 14:02,3305,90,260,290
344,394,dignissim lacus. Aliquam rutrum,"Donec est mauris, rhoncus",in_progress,0,1,10/15/21 4:22,9/5/21 8:19,10/29/21 5:37,41,200,358,61
345,484,"ante lectus convallis est, vitae sodales nisi magna","mattis. Integer eu lacus. Quisque imperdiet, erat nonummy ultricies ornare, elit elit fermentum risus, at fringilla purus mauris a",completed,3,2,12/27/21 21:42,1/11/22 17:37,1/29/22 12:37,4373,306,411,439
346,263,,"eros nec tellus. Nunc lectus pede, ultrices a, auctor non, feugiat nec, diam. Duis mi enim, condimentum eget, volutpat ornare,",completed,1,2,9/20/21 1:49,10/21/21 3:32,3/23/22 23:10,392,429,232,18
347,155,"quis lectus. Nullam suscipit, est ac facilisis","nec, eleifend non, dapibus rutrum, justo. Praesent luctus. Curabitur egestas nunc sed libero. Proin sed turpis nec mauris blandit mattis. Cras eget nisi dictum augue",in_progress,1,0,10/29/21 23:58,9/19/21 12:46,2/12/22 21:18,3504,410,323,463
348,42,mollis lectus pede et,"lacinia mattis. Integer eu lacus. Quisque imperdiet, erat nonummy ultricies ornare, elit elit fermentum risus, at fringilla purus mauris a nunc. In at pede. Cras vulputate velit eu sem. Pellentesque ut ipsum ac mi eleifend",completed,3,1,10/7/21 8:16,1/23/22 1:25,2/14/22 10:05,7325,63,164,139
349,492,Ut sagittis lobortis mauris. Suspendisse aliquet molestie tellus. Aenean,"justo faucibus lectus, a sollicitudin orci sem eget massa. Suspendisse eleifend. Cras sed leo. Cras vehicula aliquet libero. Integer in magna.",in_progress,1,1,2/23/22 0:58,10/28/21 19:13,11/2/21 9:41,2568,18,350,71
350,250,"ut,","egestas a, scelerisque",completed,0,0,2/5/22 12:33,2/5/22 15:35,3/16/22 7:28,531,229,189,476
351,451,risus. Donec egestas. Aliquam nec enim. Nunc ut,"id sapien. Cras dolor dolor, tempus non, lacinia at, iaculis quis, pede. Praesent eu dui.",not_started,0,2,1/17/22 0:59,2/11/22 2:59,12/12/21 23:40,5509,322,282,238
352,388,Nam interdum enim non nisi. Aenean,"tempus eu, ligula. Aenean euismod mauris eu elit. Nulla facilisi. Sed neque. Sed eget lacus. Mauris non dui nec urna suscipit nonummy. Fusce fermentum fermentum arcu. Vestibulum ante ipsum primis in faucibus orci",not_started,0,2,9/16/21 9:20,11/27/21 10:58,10/19/21 7:18,4133,405,50,223
353,169,penatibus et magnis dis,sit,completed,2,2,2/1/22 5:31,12/8/21 10:09,1/25/22 12:20,5311,191,46,347
354,169,"sem, consequat",euismod mauris eu elit. Nulla facilisi. Sed neque. Sed eget lacus. Mauris non dui nec urna suscipit nonummy. Fusce fermentum,completed,1,2,1/8/22 11:56,9/25/21 15:14,12/9/21 23:03,5292,253,295,174
355,211,"at, velit. Cras lorem lorem, luctus","lorem semper auctor. Mauris vel turpis. Aliquam adipiscing lobortis risus. In mi pede, nonummy ut, molestie",not_started,1,2,11/19/21 16:25,9/24/21 17:28,11/2/21 2:48,3133,166,113,140
356,422,"sapien, cursus in, hendrerit consectetuer, cursus et,",morbi tristique senectus et netus et malesuada fames,not_started,2,2,11/22/21 1:47,10/18/21 22:49,1/22/22 1:46,2959,71,487,319
357,34,at,nulla. Donec non justo. Proin,completed,2,1,2/13/22 23:43,11/27/21 12:14,10/9/21 23:29,4719,301,479,117
358,122,senectus et netus et malesuada,"non magna. Nam ligula elit, pretium et, rutrum non, hendrerit id, ante. Nunc mauris sapien, cursus in, hendrerit consectetuer, cursus et, magna. Praesent interdum ligula eu enim. Etiam imperdiet dictum magna. Ut tincidunt orci quis lectus. Nullam suscipit, est ac facilisis",in_progress,2,1,1/18/22 5:17,10/14/21 18:12,10/14/21 13:02,7254,381,48,184
359,472,commodo auctor velit. Aliquam nisl.,"luctus ut, pellentesque eget, dictum placerat, augue. Sed molestie.",in_progress,0,1,10/12/21 16:35,2/25/22 17:24,3/29/22 8:10,5747,175,454,95
360,344,"tellus. Phasellus elit pede, malesuada vel,","Suspendisse sed dolor. Fusce mi lorem, vehicula et, rutrum eu, ultrices sit amet, risus. Donec nibh enim,",not_started,1,2,10/27/21 23:41,11/22/21 15:04,1/14/22 4:51,2178,207,199,485
361,90,adipiscing lacus. Ut nec urna et,"non enim. Mauris quis turpis vitae purus gravida sagittis. Duis gravida. Praesent eu nulla at sem molestie sodales. Mauris blandit enim consequat purus. Maecenas libero est, congue a, aliquet vel, vulputate eu, odio. Phasellus at augue id ante dictum cursus. Nunc mauris elit,",in_progress,2,2,11/8/21 9:40,10/14/21 4:18,10/24/21 4:07,6081,175,242,379
362,484,,"leo. Cras vehicula aliquet libero. Integer in magna. Phasellus dolor elit, pellentesque a, facilisis non, bibendum sed, est. Nunc laoreet lectus quis massa. Mauris vestibulum, neque sed dictum eleifend, nunc risus varius orci, in consequat enim diam vel arcu. Curabitur ut odio vel est",in_progress,1,3,1/15/22 5:22,10/27/21 17:27,12/7/21 10:49,327,248,164,143
363,483,Morbi vehicula. Pellentesque,"faucibus id, libero. Donec consectetuer mauris id sapien. Cras dolor dolor, tempus non, lacinia at, iaculis quis, pede. Praesent eu dui. Cum sociis natoque",completed,1,2,12/17/21 6:26,1/2/22 8:31,11/23/21 11:44,7386,448,390,459
364,54,ornare. In faucibus. Morbi vehicula. Pellentesque,"Donec consectetuer mauris id sapien. Cras dolor dolor, tempus non, lacinia at, iaculis quis, pede. Praesent eu dui. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Aenean eget magna. Suspendisse tristique neque venenatis lacus. Etiam bibendum fermentum metus.",in_progress,1,2,10/19/21 5:47,10/4/21 3:10,3/14/22 16:24,2949,422,175,415
365,183,euismod mauris eu elit.,"varius ultrices, mauris ipsum porta elit, a feugiat tellus lorem eu metus. In lorem. Donec elementum, lorem ut aliquam iaculis, lacus pede sagittis augue, eu tempor erat",in_progress,2,2,12/7/21 17:16,2/18/22 9:02,3/18/22 22:38,7449,403,425,105
366,164,eget ipsum. Suspendisse sagittis. Nullam vitae diam.,"morbi tristique senectus et netus et malesuada fames ac turpis egestas. Aliquam fringilla cursus purus. Nullam scelerisque neque sed sem egestas blandit. Nam nulla magna, malesuada vel, convallis in,",completed,2,1,9/28/21 18:18,12/24/21 4:31,12/8/21 17:50,1932,234,429,408
367,145,tincidunt,"amet ante. Vivamus non lorem vitae odio sagittis semper. Nam tempor diam dictum sapien. Aenean massa. Integer vitae nibh. Donec est mauris, rhoncus id, mollis nec, cursus a, enim. Suspendisse aliquet, sem ut cursus luctus, ipsum leo elementum sem, vitae aliquam eros turpis non enim. Mauris quis turpis",completed,1,1,12/18/21 14:16,11/9/21 5:21,12/26/21 6:18,1987,216,333,108
368,400,massa rutrum magna. Cras convallis convallis,"vestibulum nec, euismod in, dolor. Fusce",in_progress,0,2,12/16/21 17:20,2/2/22 17:35,11/29/21 9:40,1768,37,434,259
369,194,hendrerit. Donec porttitor tellus non,"ac, eleifend vitae, erat. Vivamus nisi. Mauris nulla. Integer urna. Vivamus",not_started,2,2,1/22/22 5:47,11/9/21 12:37,2/10/22 12:35,7067,160,168,129
370,156,odio.,aliquet magna a neque. Nullam ut nisi a odio,in_progress,1,2,1/29/22 21:34,10/18/21 8:55,1/7/22 14:38,246,307,8,85
371,302,purus ac,turpis egestas. Aliquam fringilla cursus purus. Nullam scelerisque,in_progress,2,1,11/24/21 5:45,1/18/22 7:43,3/21/22 14:16,7335,284,348,39
372,319,in lobortis tellus justo,"dui. Suspendisse ac metus vitae velit egestas lacinia. Sed congue, elit sed consequat auctor, nunc nulla vulputate dui,",not_started,0,0,9/24/21 8:22,10/25/21 2:43,1/27/22 18:33,4640,376,208,135
